name,price,image_url,units,category
Chicken Seekh Kabab Malai N Cheese,355,https://www.bigbasket.com/media/uploads/p/l/40197980_3-fresho-chicken-seekh-kabab-malai-n-cheese.jpg,500 g,"Eggs, Meat & Fish"
"Instant Veggie Upma - Ready To Eat, Wholesome Breakfast",25,https://www.bigbasket.com/media/uploads/p/l/40209299_2-aashirvaad-instant-veggie-upma-with-vegetables.jpg,60 g,Snacks & Branded Foods
Instant Veggie Upma With Vegetables,100,https://www.bigbasket.com/media/uploads/p/l/1214907_2-aashirvaad-instant-veggie-upma-with-vegetables.jpg,4X60 g,Snacks & Branded Foods
"Creamy Afghani Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",245,https://www.bigbasket.com/media/uploads/p/l/40231680_2-fresho-creamy-afghani-chicken-tikka-juicy-fresh.jpg,250 g,"Eggs, Meat & Fish"
"Creamy Afghani Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",971,https://www.bigbasket.com/media/uploads/p/l/40231678_2-fresho-creamy-afghani-chicken-tikka-juicy-fresh.jpg,1 kg,"Eggs, Meat & Fish"
"Creamy Afghani Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",493,https://www.bigbasket.com/media/uploads/p/l/40231679_2-fresho-creamy-afghani-chicken-tikka-juicy-fresh.jpg,500 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Pabda Fish - Whole, Uncleaned",628,https://www.bigbasket.com/media/uploads/p/l/40248643_2-fresho-pabda-fish-whole-uncleaned-fresh-succulent-flavourful.jpg,500 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Parshe Fish - Whole Cleaned, 2-3 pcs",305,https://www.bigbasket.com/media/uploads/p/l/40048853_1-fresho-processed-whole-parshe-preservative-free.jpg,250 g,"Eggs, Meat & Fish"
"Kolkata/Bengali Parshe Fish - Whole Cleaned, 2-3 pcs",597,https://www.bigbasket.com/media/uploads/p/l/40048854_1-fresho-processed-whole-parshe-preservative-free-4-6-pcs.jpg,500 g,"Eggs, Meat & Fish"
"Mutton Goat Kid - Leg Pieces, Fresh & Tender, 7 To 9 pcs",429,https://www.bigbasket.com/media/uploads/p/l/40227664_2-fresho-mutton-goat-kid-leg-pieces-fresh-tender.jpg,250 g,"Eggs, Meat & Fish"
"Mutton Goat Kid - Leg Pieces, Fresh & Tender",1458,https://www.bigbasket.com/media/uploads/p/l/40227665_2-fresho-mutton-goat-kid-leg-pieces-fresh-tender.jpg,1 Kg,"Eggs, Meat & Fish"
Mutton Goat Kid - Leg Pieces,763,https://www.bigbasket.com/media/uploads/p/l/40227663_2-fresho-mutton-goat-kid-leg-pieces.jpg,500 g,"Eggs, Meat & Fish"
Organic Honey,149,https://www.bigbasket.com/media/uploads/p/l/40014260_5-phalada-pure-sure-organic-honey.jpg,250 g,Snacks & Branded Foods
Eggless Premium Vanilla Cake Mix,249,https://www.bigbasket.com/media/uploads/p/l/40203078_3-happychef-eggless-premium-vanilla-cake-mix.jpg,300 g,Snacks & Branded Foods
Premium Wafer Bites - Orange,85,https://www.bigbasket.com/media/uploads/p/l/40184547_3-tasties-premium-wafer-bites-orange.jpg,100 g,Snacks & Branded Foods
Premium Wafer Bites - Orange,170,https://www.bigbasket.com/media/uploads/p/l/1212221_1-tasties-premium-wafer-bites-orange.jpg,2x100 g,Snacks & Branded Foods
Mango - 100% Natural Cold Pressed Juice,250,https://www.bigbasket.com/media/uploads/p/l/40115018_7-raw-pressery-mango-100-natural-cold-pressed-juice.jpg,1 L,Beverages
100% Natural Cold Pressed Juice - Mango,500,https://www.bigbasket.com/media/uploads/p/l/1209479_4-raw-pressery-100-natural-cold-pressed-juice-mango.jpg,2x1 L,Beverages
"Assorted Nutty Cookies Gift Box - Choco Almond, Peanut Butter & White Choco Cashew",350,https://www.bigbasket.com/media/uploads/p/l/40201910_1-open-secret-celebration-gift-box-assorted-chocolate-cookies.jpg,150 g,Snacks & Branded Foods
"Chocolate Milkshake - With Zinc, Vitamin A & D Added, Supports Immunity",398,https://www.bigbasket.com/media/uploads/p/l/1208953_5-cavins-milkshake-chocolate.jpg,2x1 L,"Bakery, Cakes & Dairy"
"Chocolate Milkshake - With Zinc, Vitamin A & D Added, Supports Immunity",199,https://www.bigbasket.com/media/uploads/p/l/40103749_6-cavins-milkshake-chocolate.jpg,1 L,"Bakery, Cakes & Dairy"
Center Filled Coffee Cookies,49,https://www.bigbasket.com/media/uploads/p/l/40181115_3-fresho-signature-center-filled-cookie-coffee.jpg,75 g,"Bakery, Cakes & Dairy"
Strawberry Milkshake With Real Strawberry Pulp,105,https://www.bigbasket.com/media/uploads/p/l/1213746_2-sunfeast-strawberry-milkshake-with-real-strawberry-pulp.jpg,3x180 ml,"Bakery, Cakes & Dairy"
"Strawberry Milkshake - With Real Strawberry Pulp, Thick & Creamy",35,https://www.bigbasket.com/media/uploads/p/l/40211837_3-sunfeast-strawberry-milkshake-with-real-strawberry-pulp.jpg,180 ml,"Bakery, Cakes & Dairy"
Eggless Premium Chocolate Cake Mix,249,https://www.bigbasket.com/media/uploads/p/l/40203077_3-happychef-eggless-premium-chocolate-cake-mix.jpg,300 g,Snacks & Branded Foods
Aloo Paratha,130,https://www.bigbasket.com/media/uploads/p/l/40201282_1-goeld-aloo-paratha.jpg,400 g,Snacks & Branded Foods
Chicken Seekh Kabab Punjabi,355,https://www.bigbasket.com/media/uploads/p/l/40197972_4-fresho-chicken-seekh-kabab-punjabi.jpg,500 g,"Eggs, Meat & Fish"
Millet Dosa Mix - Supergrains + Spinach,89,https://www.bigbasket.com/media/uploads/p/l/40125757_3-slurrp-farm-millet-dosa-mix-supergrains-spinach.jpg,150 g,Snacks & Branded Foods
Millet Dosa Mix - Supergrains + Spinach,267,https://www.bigbasket.com/media/uploads/p/l/1220734_2-slurrp-farm-millet-dosa-mix-supergrains-spinach.jpg,3x150 g,Snacks & Branded Foods
"Bombay Duck - Preservative Free, 6-8 pcs",527,https://www.bigbasket.com/media/uploads/p/l/30000787_3-fresho-bombay-duck-preservative-free-6-8-pcs.jpg,500 g,"Eggs, Meat & Fish"
Millet Dosa Mix - Supergrains + Beetroot,89,https://www.bigbasket.com/media/uploads/p/l/40125756_3-slurrp-farm-millet-dosa-mix-supergrains-beetroot.jpg,150 g,Snacks & Branded Foods
Millet Dosa Mix - Supergrains + Beetroot,267,https://www.bigbasket.com/media/uploads/p/l/1220733_2-slurrp-farm-millet-dosa-mix-supergrains-beetroot.jpg,3x150 g,Snacks & Branded Foods
Most Popular Authentic Indian Mixtures,557,https://www.bigbasket.com/media/uploads/p/l/1221398_1-tasties-origins-most-popular-authentic-indian-mixtures.jpg,Combo,Snacks & Branded Foods
"Honey Mustard Fish - Fresh & Juicy, Marinated, Ready To Cook",1205,https://www.bigbasket.com/media/uploads/p/l/40231693_2-fresho-honey-mustard-fish-juicy.jpg,1 kg,"Eggs, Meat & Fish"
"Honey Mustard Fish - Fresh & Juicy, Marinated, Ready To Cook",658,https://www.bigbasket.com/media/uploads/p/l/40231694_2-fresho-honey-mustard-fish-juicy.jpg,500 g,"Eggs, Meat & Fish"
"Honey Mustard Fish - Fresh & Juicy, Marinated, Ready To Cook",312,https://www.bigbasket.com/media/uploads/p/l/40231695_2-fresho-honey-mustard-fish-juicy.jpg,250 g,"Eggs, Meat & Fish"
"Mutton Lamb - Biryani Pieces, Tender & Juicy, 10 To 13 pcs",763,https://www.bigbasket.com/media/uploads/p/l/40227611_1-fresho-mutton-lamb-biryani-pieces-tender-juicy.jpg,500 g,"Eggs, Meat & Fish"
"Mutton Lamb - Biryani Pieces, 5 To 7 Pcs",429,https://www.bigbasket.com/media/uploads/p/l/40227612_1-fresho-mutton-lamb-biryani-pieces.jpg,250 g,"Eggs, Meat & Fish"
"Mutton Lamb - Biryani Pieces, Perfect For Curries, 20 To 25 pcs",1458,https://www.bigbasket.com/media/uploads/p/l/40227613_1-fresho-mutton-lamb-biryani-pieces-perfect-for-curries.jpg,1 kg,"Eggs, Meat & Fish"
Mix Party Plater,1298,https://www.bigbasket.com/media/uploads/p/l/1216023_1-fresho-mix-party-plater.jpg,Combo,"Eggs, Meat & Fish"
"Catla Fish - Bengali Cut, Large, Fresh & Flavourful",248,https://www.bigbasket.com/media/uploads/p/l/40227697_1-fresho-catla-fish-bengali-cut-large-fresh-flavourful.jpg,250 g,"Eggs, Meat & Fish"
Mutton Fat,291,https://www.bigbasket.com/media/uploads/p/l/40227678_2-fresho-mutton-fat.jpg,500 g,"Eggs, Meat & Fish"
Mutton Fat,207,https://www.bigbasket.com/media/uploads/p/l/40227679_2-fresho-mutton-fat.jpg,250 g,"Eggs, Meat & Fish"
"Tandoori Chicken Wings - Fresh & Juicy, Marinated, Ready To Cook",542,https://www.bigbasket.com/media/uploads/p/l/40231723_3-fresho-tandoori-chicken-wings-juicy.jpg,1 kg,"Eggs, Meat & Fish"
"Tandoori Chicken Wings - Fresh & Juicy, Marinated, Ready To Cook",294,https://www.bigbasket.com/media/uploads/p/l/40231724_3-fresho-tandoori-chicken-wings-juicy.jpg,500 g,"Eggs, Meat & Fish"
"Tandoori Chicken Wings - Fresh & Juicy, Marinated, Ready To Cook",181,https://www.bigbasket.com/media/uploads/p/l/40231725_2-fresho-tandoori-chicken-wings-juicy.jpg,250 g,"Eggs, Meat & Fish"
"Chicken - With Skin Curry Cut, Antibiotic Residue-Free, 25 To 30 pcs",450,https://www.bigbasket.com/media/uploads/p/l/40085990_5-fresho-chicken-with-skin-curry-cut-antibiotic-residue-free.jpg,1 kg,"Eggs, Meat & Fish"
"Amritsari Achari Fish Tikka - Fresh & Juicy, Marinated, Ready To Cook",1205,https://www.bigbasket.com/media/uploads/p/l/40231669_2-fresho-amritsari-achari-fish-tikka-juicy.jpg,1 kg,"Eggs, Meat & Fish"
"Amritsari Achari Fish Tikka - Fresh & Juicy, Marinated, Ready To Cook",658,https://www.bigbasket.com/media/uploads/p/l/40231670_2-fresho-amritsari-achari-fish-tikka-juicy.jpg,500 g,"Eggs, Meat & Fish"
"Amritsari Achari Fish Tikka - Fresh & Juicy, Marinated, Ready To Cook",362,https://www.bigbasket.com/media/uploads/p/l/40231671_2-fresho-amritsari-achari-fish-tikka-juicy.jpg,250 g,"Eggs, Meat & Fish"
Triple Chocolate Mousse,175,https://www.bigbasket.com/media/uploads/p/l/40227972_1-fresho-signature-triple-chocolate-mousse.jpg,90 g,"Bakery, Cakes & Dairy"
Chicken Seekh Kabab - Pahadi,345,https://www.bigbasket.com/media/uploads/p/l/40205804_3-fresho-chicken-seekh-kabab-pahadi.jpg,500 g,"Eggs, Meat & Fish"
"Amritsari Achari Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",970,https://www.bigbasket.com/media/uploads/p/l/40231675_2-fresho-amritsari-achari-chicken-tikka-juicy.jpg,1 kg,"Eggs, Meat & Fish"
"Amritsari Achari Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",526,https://www.bigbasket.com/media/uploads/p/l/40231676_2-fresho-amritsari-achari-chicken-tikka-juicy.jpg,500 g,"Eggs, Meat & Fish"
"Amritsari Achari Chicken Tikka - Fresh & Juicy, Marinated, Ready To Cook",278,https://www.bigbasket.com/media/uploads/p/l/40231677_2-fresho-amritsari-achari-chicken-tikka-juicy.jpg,250 g,"Eggs, Meat & Fish"
"Chicken Wings - With Skin, Antibiotic Residue-Free, 8-10 Pcs",263,https://www.bigbasket.com/media/uploads/p/l/10000922_11-fresho-chicken-wings-with-skin-antibiotic-residue-free-8-10-pcs.jpg,500 g,"Eggs, Meat & Fish"
Atlantic Salmon Fish,2153,https://www.bigbasket.com/media/uploads/p/l/40186851_1-fresho-atlantic-salmon.jpg,250 g,"Eggs, Meat & Fish"
Atlantic Salmon Fish,3879,https://www.bigbasket.com/media/uploads/p/l/40186852_1-fresho-atlantic-salmon.jpg,500 g,"Eggs, Meat & Fish"
Besan Laddoo - Pure Ghee Preparation - Traditional Indian Sweet,96,https://www.bigbasket.com/media/uploads/p/l/40224982_1-daadis-besan-laddoo-pure-ghee-preparation-traditional-indian-sweet.jpg,120 g,Snacks & Branded Foods
Besan Laddoo - Pure Ghee Preparation - Traditional Indian Sweet,192,https://www.bigbasket.com/media/uploads/p/l/1215391_2-daadis-besan-laddoo-pure-ghee-preparation-traditional-indian-sweet.jpg,2x120 g,Snacks & Branded Foods
Mango Mousse,175,https://www.bigbasket.com/media/uploads/p/l/40227969_1-fresho-signature-mango-mousse.jpg,90 g,"Bakery, Cakes & Dairy"
Dry fruit Kachori,109,https://www.bigbasket.com/media/uploads/p/l/40160402_3-tasties-dry-fruit-kachori.jpg,200 g,Snacks & Branded Foods
Dry Fruit Kachori,218,https://www.bigbasket.com/media/uploads/p/l/1216251_1-tasties-dry-fruit-kachori.jpg,2x200 g,Snacks & Branded Foods
Dry Fruit Kachori,327,https://www.bigbasket.com/media/uploads/p/l/1216252_1-tasties-dry-fruit-kachori.jpg,3x200 g,Snacks & Branded Foods
Dry Fruit Kachori,654,https://www.bigbasket.com/media/uploads/p/l/1216253_1-tasties-dry-fruit-kachori.jpg,6x200 g,Snacks & Branded Foods
"Chicken Hariyali Lollypop - Fresh & Juicy, Marinated, Ready To Cook",362,https://www.bigbasket.com/media/uploads/p/l/40240480_4-fresho-chicken-hariyali-lollypop-fresh-juicy-marinated-ready-to-cook.jpg,500 g,"Eggs, Meat & Fish"
"Chicken Hariyali Lollypop - Fresh & Juicy, Marinated, Ready To Cook",197,https://www.bigbasket.com/media/uploads/p/l/40240481_4-fresho-chicken-hariyali-lollypop-fresh-juicy-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish"
"Peri Peri Chicken Drumstick - Fresh & Juicy, Marinated, Ready To Cook",365,https://www.bigbasket.com/media/uploads/p/l/40240484_4-fresho-peri-peri-chicken-drumstick-fresh-juicy-marinated-ready-to-cook.jpg,500 g,"Eggs, Meat & Fish"
"Peri Peri Chicken Drumstick - Fresh & Juicy, Marinated, Ready To Cook",229,https://www.bigbasket.com/media/uploads/p/l/40240485_4-fresho-peri-peri-chicken-drumstick-fresh-juicy-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish"
Moong Dal Pista Laddoo - Made In Pure Ghee,380,https://www.bigbasket.com/media/uploads/p/l/1215395_2-daadis-moong-dal-pista-laddoo-made-in-pure-ghee.jpg,2x200 g,Snacks & Branded Foods
Moong Dal Pista Laddoo - Made In Pure Ghee,190,https://www.bigbasket.com/media/uploads/p/l/40225959_1-daadis-moong-dal-pista-laddoo-made-in-pure-ghee.jpg,200 g,Snacks & Branded Foods
Chicken Seekh Kabab Lime N Pudina,480,https://www.bigbasket.com/media/uploads/p/l/40197976_4-fresho-chicken-seekh-kabab-lime-n-pudina.jpg,500 g,"Eggs, Meat & Fish"
"Soyabean Tempeh Cubes - Peppery Szechuan Chilli, Pack Of 2",330,https://www.bigbasket.com/media/uploads/p/l/1215138_1-hello-tempayy-soyabean-tempeh-cubes-peppery-szechuan-chilli-pack-of-2.jpg,2x200 g,"Bakery, Cakes & Dairy"
"Peppery Szechuan Chilli Soyabean Tempeh Cubes - Vegan, Rich In Protein, Iron, Vit B12, Non-GMO",165,https://www.bigbasket.com/media/uploads/p/l/40210468_4-hello-tempayy-peppery-szechuan-chilli-soyabean-tempeh-cubes-rich-in-vitamin-iron-gluten-free.jpg,200 g,"Bakery, Cakes & Dairy"
"BBQ Pepper Exotic Whole Chicken Wings With Skin - Fresh & Juicy, Marinated, Ready To Cook",294,https://www.bigbasket.com/media/uploads/p/l/40240476_4-fresho-bbq-pepper-exotic-whole-chicken-wings-with-skin-fresh-juicy-marinated-ready-to-cook.jpg,500 g,"Eggs, Meat & Fish"
"BBQ Pepper Exotic Whole Chicken Wings With Skin - Fresh & Juicy, Marinated, Ready To Cook",179,https://www.bigbasket.com/media/uploads/p/l/40240477_4-fresho-bbq-pepper-exotic-whole-chicken-wings-with-skin-fresh-juicy-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish"
"Mutton Goatkid - Boneless, Perfect For Curries, 16 To 20 pcs",1528,https://www.bigbasket.com/media/uploads/p/l/40227652_1-fresho-mutton-goatkid-boneless-perfect-for-curries.jpg,500 g,"Eggs, Meat & Fish"
"Mutton Goatkid - Boneless, Perfect For Curries, 8 To 10 pcs",791,https://www.bigbasket.com/media/uploads/p/l/40227653_1-fresho-mutton-goatkid-boneless-perfect-for-curries.jpg,250 g,"Eggs, Meat & Fish"
"Mutton Goatkid - Boneless, Tender & Juicy",2919,https://www.bigbasket.com/media/uploads/p/l/40227654_1-fresho-mutton-goatkid-boneless-tender-juicy.jpg,1 kg,"Eggs, Meat & Fish"
Kolkata/Bengali Chara Pona Fish - Whole Cleaned,207,https://www.bigbasket.com/media/uploads/p/l/40087285_2-fresho-chara-pona.jpg,250 g,"Eggs, Meat & Fish"
Kolkata/Bengali Chara Pona Fish - Whole Cleaned,402,https://www.bigbasket.com/media/uploads/p/l/40087286_2-fresho-chara-pona.jpg,500 g,"Eggs, Meat & Fish"
Kolkata/Bengali Chara Pona - Whole Cleaned,778,https://www.bigbasket.com/media/uploads/p/l/40087287_2-fresho-chara-pona.jpg,1 kg,"Eggs, Meat & Fish"
"Mutton Goat Kid - Biryani Pieces, Tender & Juicy, 10 To 13 pcs",763,https://www.bigbasket.com/media/uploads/p/l/40227649_1-fresho-mutton-goatkid-biryani-pieces-tender-juicy.jpg,500 g,"Eggs, Meat & Fish"
"Mutton Goat Kid - Biryani Pieces, Juicy & Tender, 5 To 7 pcs",429,https://www.bigbasket.com/media/uploads/p/l/40227650_1-fresho-mutton-goatkid-biryani-pieces-juicy-tender.jpg,250 g,"Eggs, Meat & Fish"
"Mutton Goat Kid - Biryani Pieces, Tender & Juicy, 20 To 25 pcs",1458,https://www.bigbasket.com/media/uploads/p/l/40227651_1-fresho-mutton-goatkid-biryani-pieces-tender-juicy.jpg,1 kg,"Eggs, Meat & Fish"
"Kolkata/Bengali Bata Fish - Whole, Uncleaned",277,https://www.bigbasket.com/media/uploads/p/l/40248647_2-fresho-bata-fish-whole-uncleaned-fresh-high-quality.jpg,500 g,"Eggs, Meat & Fish"
"Mutton Paya/Leg - Cleaned, For Curry & Soup",1584,https://www.bigbasket.com/media/uploads/p/l/40227682_1-fresho-mutton-payaleg-cleaned-for-curry-soup.jpg,8 pcs,"Eggs, Meat & Fish"
"Mutton Paya/ Legs - Cleaned, For Curry & Soup",2363,https://www.bigbasket.com/media/uploads/p/l/40227683_1-fresho-mutton-paya-legs-cleaned-for-curry-soup.jpg,12 pcs,"Eggs, Meat & Fish"
Assorted Fish Range,1348,https://www.bigbasket.com/media/uploads/p/l/1216021_1-fresho-assorted-fish-range.jpg,Combo,"Eggs, Meat & Fish"
Garlic Naan,130,https://www.bigbasket.com/media/uploads/p/l/40201280_1-goeld-garlic-naan.jpg,240 g,Snacks & Branded Foods
Chilli Garlic Grissini Breadsticks - 100% Wholewheat,119,https://www.bigbasket.com/media/uploads/p/l/40169956_3-the-bakers-dozen-chilli-garlic-grissini-breadsticks-100-wholewheat.jpg,100 g,"Bakery, Cakes & Dairy"
"Classic Hariyali Rohu Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",229,https://www.bigbasket.com/media/uploads/p/l/40240464_4-fresho-classic-hariyali-rohu-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,500 g,"Eggs, Meat & Fish"
"Classic Hariyali Rohu Fish Steak - Fresh & Juicy, Marinated, Ready To Cook",130,https://www.bigbasket.com/media/uploads/p/l/40240465_4-fresho-classic-hariyali-rohu-fish-steak-fresh-juicy-marinated-ready-to-cook.jpg,250 g,"Eggs, Meat & Fish"
"Pangas/ Basa Fish - Curry Cut Cubes, Fresh & Flavourful",277,https://www.bigbasket.com/media/uploads/p/l/40227710_1-fresho-pangas-basa-curry-cut-cubes-fresh-flavorful.jpg,500 g,"Eggs, Meat & Fish"
Chicken Overload Pizza,309,https://www.bigbasket.com/media/uploads/p/l/40222826_2-happychef-chicken-overload-pizza.jpg,265 g,Snacks & Branded Foods
Chicken Drumstick 1kg +Peri Peri Chicken Wings 500g,813,https://www.bigbasket.com/media/uploads/p/l/1215994_1-fresho-chicken-drumstick-1kg-peri-peri-chicken-wings-500g.jpg,Combo,"Eggs, Meat & Fish"
Exotic International Plater,1100,https://www.bigbasket.com/media/uploads/p/l/1216018_1-fresho-exotic-international-plater.jpg,Combo,"Eggs, Meat & Fish"
"Seer Fish - Small, Curry Cut, Preservative Free, 12-16 pcs",1528,https://www.bigbasket.com/media/uploads/p/l/10000762_25-fresho-seer-fish-small-curry-cut-preservative-free-8-12-pcs.jpg,500 g,"Eggs, Meat & Fish"
High Protein Peanuts - Sweet Chilli Masala,40,https://www.bigbasket.com/media/uploads/p/l/40186049_1-befikar-high-protein-peanuts-sweet-chilli-masala.jpg,100 g,Snacks & Branded Foods
"Mutton Goatkid - Rewaji, Fresh & Flavourful",1458,https://www.bigbasket.com/media/uploads/p/l/40227690_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,1 Kg,"Eggs, Meat & Fish"
"Mutton Goatkid - Rewaji, Fresh & Flavourful",778,https://www.bigbasket.com/media/uploads/p/l/40227691_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,500 g,"Eggs, Meat & Fish"
"Mutton Goatkid - Rewaji, Fresh & Flavourful",429,https://www.bigbasket.com/media/uploads/p/l/40227692_1-fresho-mutton-goatkid-rewaji-fresh-flavourful.jpg,250 g,"Eggs, Meat & Fish"
Maharashtra Masala Corn Chivda - Crispy,109,https://www.bigbasket.com/media/uploads/p/l/40229179_2-tasties-origins-origins-namkeen-masala-corn-chiwda.jpg,150 g,Snacks & Branded Foods
"Catla Fish - Steaks, Fresh & Flavourful",221,https://www.bigbasket.com/media/uploads/p/l/40227698_1-fresho-catla-fish-steaks-fresh-flavourful.jpg,250 g,"Eggs, Meat & Fish"
"Catla Fish - Steaks, Fresh & Flavourful",444,https://www.bigbasket.com/media/uploads/p/l/40227699_2-fresho-catla-fish-steaks-fresh-flavourful.jpg,500 g,"Eggs, Meat & Fish"
"Nutrition Energy Bar - Gojiberry, Blackcurrant & Cashews",52,https://www.bigbasket.com/media/uploads/p/l/40130162_14-gooddiet-nutrition-energy-bar-gojiberry-blackcurrant-cashews.jpg,40 g,Snacks & Branded Foods
"Nutrition Energy Bar - Gojiberry, Blackcurrant & Cashews",312,https://www.bigbasket.com/media/uploads/p/l/1205659_1-gooddiet-nutrition-energy-bar-gojiberry-blackcurrant-cashews.jpg,6x40 g,Snacks & Branded Foods
"Nutrition Energy Bar - Gojiberry, Blackcurrant & Cashews",520,https://www.bigbasket.com/media/uploads/p/l/1205660_1-gooddiet-nutrition-energy-bar-gojiberry-blackcurrant-cashews.jpg,10x40 g,Snacks & Branded Foods
"Nutrition Energy Bar - Gojiberry, Blackcurrant & Cashews",156,https://www.bigbasket.com/media/uploads/p/l/1205658_1-gooddiet-nutrition-energy-bar-gojiberry-blackcurrant-cashews.jpg,3x40 g,Snacks & Branded Foods
"Mutton Lamb - Curry Cut, From Whole Carcass, 10 To 15 pcs",763,https://www.bigbasket.com/media/uploads/p/l/40227608_1-fresho-mutton-lamb-curry-cut-from-whole-carcass.jpg,500 g,"Eggs, Meat & Fish"
